detection_id,image_name,image_width,image_height,object_class_id,object_class_name,bbox_left,bbox_top,bbox_right,bbox_bottom,confidence
1131,107.jpg,1280,720,1070,cardboard_box,331.0,280.0,370.0,358.0,59.3403160572052
1132,107.jpg,1280,720,1070,cardboard_box,698.0,0.0,998.0,129.0,59.819602966308594
1133,107.jpg,1280,720,1070,cardboard_box,1013.0,1.0,1053.0,53.0,60.824763774871826
1134,107.jpg,1280,720,1070,cardboard_box,456.0,153.0,479.0,226.0,61.23347282409668
1135,107.jpg,1280,720,1070,cardboard_box,116.0,480.0,177.0,567.0,62.463825941085815
1136,107.jpg,1280,720,1070,cardboard_box,269.0,269.0,317.0,367.0,63.72925043106079
1137,107.jpg,1280,720,1070,cardboard_box,172.0,0.0,255.0,48.0,65.70481061935425
1138,107.jpg,1280,720,1070,cardboard_box,447.0,8.0,475.0,86.0,67.7622377872467
1139,107.jpg,1280,720,1070,cardboard_box,170.0,32.0,262.0,221.0,68.67590546607971
1140,107.jpg,1280,720,1070,cardboard_box,476.0,0.0,566.0,329.0,69.58882212638855
1141,107.jpg,1280,720,1070,cardboard_box,2.0,4.0,167.0,191.0,69.9763536453247
1142,107.jpg,1280,720,1070,cardboard_box,697.0,126.0,952.0,330.0,71.28462791442871
1143,107.jpg,1280,720,1070,cardboard_box,1.0,484.0,77.0,719.0,76.61612033843994
1144,107.jpg,1280,720,2050,str,1012.0,346.0,1196.0,397.0,93.11714768409729
1145,108.jpg,1280,720,2050,str,36.0,448.0,1265.0,717.0,55.83098530769348
1146,11.jpg,1280,720,1070,cardboard_box,1126.0,0.0,1280.0,534.0,47.99688160419464
1147,11.jpg,1280,720,1070,cardboard_box,598.0,623.0,923.0,720.0,72.37109541893005
1148,11.jpg,1280,720,1100,pallet,916.0,570.0,1152.0,601.0,89.8787796497345
1149,110.jpg,1280,720,1040,cabinet,3.0,20.0,421.0,498.0,88.33006620407104
1150,110.jpg,1280,720,2010,forklift,453.0,46.0,904.0,355.0,90.42695760726929
1151,111.jpg,1280,720,2050,str,1121.0,465.0,1280.0,703.0,78.18652987480164
1152,111.jpg,1280,720,1100,pallet,881.0,173.0,1064.0,219.0,80.08906245231628
1153,111.jpg,1280,720,2010,forklift,0.0,101.0,346.0,720.0,95.84476947784424
1154,112.jpg,1280,720,2050,str,412.0,365.0,639.0,433.0,76.21095180511475
1155,112.jpg,1280,720,2050,str,511.0,555.0,841.0,665.0,94.77801322937012
1156,113.jpg,1280,720,2050,str,1034.0,207.0,1256.0,357.0,96.8774676322937
1157,113.jpg,1280,720,2050,str,553.0,188.0,808.0,331.0,96.93828821182251
1158,114.jpg,1280,720,1040,cabinet,0.0,0.0,947.0,697.0,45.9181934595108
1159,115.jpg,1280,720,2050,str,0.0,252.0,220.0,400.0,80.74124455451965
1160,115.jpg,1280,720,1100,pallet,0.0,117.0,306.0,250.0,88.03843855857849
1161,115.jpg,1280,720,2050,str,1010.0,197.0,1280.0,425.0,88.21723461151123
1162,116.jpg,1280,720,2050,str,710.0,154.0,1057.0,302.0,93.7545895576477
1163,12.jpg,1280,720,1070,cardboard_box,721.0,662.0,829.0,720.0,62.3870313167572
1164,12.jpg,1280,720,1070,cardboard_box,784.0,526.0,850.0,581.0,77.85552144050598
1165,12.jpg,1280,720,1070,cardboard_box,483.0,595.0,569.0,705.0,89.89077806472778
1166,12.jpg,1280,720,1070,cardboard_box,585.0,494.0,673.0,564.0,92.81228184700012
1167,12.jpg,1280,720,1040,cabinet,182.0,143.0,287.0,450.0,93.90944838523865
1168,12.jpg,1280,720,1070,cardboard_box,482.0,427.0,569.0,506.0,94.05187368392944
1169,12.jpg,1280,720,1070,cardboard_box,482.0,504.0,555.0,604.0,94.79723572731018
1170,121.jpg,1280,720,2050,str,362.0,14.0,448.0,103.0,72.35655188560486
1171,121.jpg,1280,720,1100,pallet,0.0,162.0,382.0,453.0,85.14509797096252
1172,123.jpg,1280,720,1030,locker,0.0,241.0,92.0,556.0,70.53490877151489
1173,123.jpg,1280,720,1030,locker,82.0,273.0,151.0,528.0,87.78894543647766
1174,124.jpg,1280,720,1070,cardboard_box,1252.0,0.0,1279.0,169.0,45.65634727478027
1175,124.jpg,1280,720,1070,cardboard_box,329.0,0.0,376.0,45.0,62.97353506088257
1176,125.jpg,1280,720,1070,cardboard_box,588.0,349.0,660.0,409.0,59.0258002281189
1177,125.jpg,1280,720,1070,cardboard_box,830.0,406.0,917.0,470.0,66.85071587562561
1178,125.jpg,1280,720,1100,pallet,0.0,54.0,305.0,198.0,85.86841225624084
1179,125.jpg,1280,720,1100,pallet,311.0,10.0,804.0,277.0,96.26402854919434
1180,126.jpg,1280,720,2050,str,1052.0,5.0,1280.0,144.0,57.74701237678528
1181,128.jpg,1280,720,1100,pallet,323.0,591.0,372.0,650.0,63.668543100357056
1182,128.jpg,1280,720,1100,pallet,125.0,518.0,339.0,628.0,65.5263364315033
1183,128.jpg,1280,720,1100,pallet,966.0,688.0,1012.0,719.0,66.21604561805725
1184,128.jpg,1280,720,2050,str,642.0,505.0,794.0,581.0,94.107985496521
1185,129.jpg,1280,720,1100,pallet,1077.0,191.0,1280.0,426.0,92.83405542373657
1186,130.jpg,1280,720,1100,pallet,628.0,373.0,843.0,446.0,85.1157009601593
1187,131.jpg,1280,720,2050,str,1111.0,541.0,1175.0,590.0,52.67442464828491
1188,133.jpg,1280,720,2010,forklift,645.0,269.0,755.0,347.0,50.60282349586487
1189,133.jpg,1280,720,1040,cabinet,1148.0,0.0,1277.0,106.0,53.547072410583496
1190,133.jpg,1280,720,1030,locker,320.0,50.0,523.0,336.0,57.75381326675415
1191,133.jpg,1280,720,1100,pallet,918.0,337.0,1081.0,414.0,71.03581428527832
1192,133.jpg,1280,720,1100,pallet,169.0,428.0,409.0,543.0,75.79341530799866
1193,133.jpg,1280,720,1030,locker,512.0,51.0,685.0,324.0,83.83771777153015
1194,133.jpg,1280,720,1100,pallet,1068.0,398.0,1280.0,517.0,84.91266965866089
1195,133.jpg,1280,720,1030,locker,678.0,47.0,845.0,320.0,90.69749712944031
1196,135.jpg,1280,720,1100,pallet,22.0,395.0,631.0,667.0,65.79925417900085
1197,137.jpg,1280,720,2050,str,0.0,490.0,407.0,716.0,70.06899118423462
1198,137.jpg,1280,720,1100,pallet,1.0,472.0,320.0,625.0,79.31557297706604
1199,137.jpg,1280,720,1100,pallet,672.0,289.0,930.0,346.0,82.92263150215149
1200,137.jpg,1280,720,1100,pallet,1083.0,266.0,1279.0,332.0,88.29443454742432
1201,137.jpg,1280,720,1100,pallet,673.0,345.0,934.0,411.0,93.5766339302063
1202,138.jpg,1280,720,2050,str,555.0,0.0,910.0,84.0,93.25913190841675
1203,138.jpg,1280,720,2050,str,423.0,43.0,824.0,250.0,96.8853771686554
1204,14.jpg,1280,720,1070,cardboard_box,242.0,468.0,298.0,494.0,54.23712134361267
1205,14.jpg,1280,720,2010,forklift,1126.0,286.0,1280.0,654.0,57.63691067695618
1206,14.jpg,1280,720,1070,cardboard_box,960.0,512.0,1135.0,619.0,67.22546815872192
1207,14.jpg,1280,720,1070,cardboard_box,64.0,377.0,143.0,486.0,84.22984480857849
1208,14.jpg,1280,720,1100,pallet,745.0,538.0,795.0,563.0,89.07905220985413
1209,14.jpg,1280,720,1070,cardboard_box,42.0,484.0,139.0,630.0,93.92464756965637
1210,14.jpg,1280,720,1070,cardboard_box,26.0,631.0,133.0,719.0,94.11473870277405
1211,14.jpg,1280,720,1070,cardboard_box,800.0,436.0,978.0,550.0,96.6867446899414
1212,140.jpg,1280,720,1100,pallet,478.0,0.0,751.0,131.0,89.91828560829163
1213,142.jpg,1280,720,1040,cabinet,0.0,0.0,1280.0,708.0,56.15963935852051
1214,144.jpg,1280,720,1070,cardboard_box,749.0,77.0,904.0,191.0,52.4510383605957
1215,144.jpg,1280,720,1030,locker,0.0,145.0,104.0,455.0,76.3222336769104
1216,144.jpg,1280,720,1030,locker,30.0,119.0,307.0,408.0,80.10551333427429
1217,144.jpg,1280,720,1100,pallet,620.0,337.0,785.0,397.0,81.92322850227356
1218,144.jpg,1280,720,1030,locker,190.0,119.0,380.0,372.0,85.85769534111023
1219,144.jpg,1280,720,1100,pallet,776.0,369.0,998.0,440.0,86.03035807609558
1220,144.jpg,1280,720,1030,locker,366.0,112.0,494.0,356.0,87.81372904777527
1221,144.jpg,1280,720,1100,pallet,472.0,607.0,823.0,720.0,91.24110341072083
1222,145.jpg,1280,720,1070,cardboard_box,1162.0,0.0,1280.0,188.0,45.7419216632843
1223,145.jpg,1280,720,1030,locker,332.0,1.0,564.0,190.0,81.24088048934937
1224,145.jpg,1280,720,1030,locker,0.0,0.0,562.0,293.0,84.72841382026672
1225,146.jpg,1280,720,1070,cardboard_box,1117.0,1.0,1279.0,402.0,46.0436075925827
1226,146.jpg,1280,720,1070,cardboard_box,994.0,95.0,1277.0,711.0,58.048319816589355
1227,148.jpg,1280,720,1030,locker,0.0,211.0,98.0,555.0,92.80939102172852
1228,149.jpg,1280,720,1100,pallet,427.0,282.0,716.0,430.0,92.57192015647888
1229,149.jpg,1280,720,1100,pallet,236.0,125.0,482.0,228.0,96.19622826576233
1230,149.jpg,1280,720,1100,pallet,410.0,149.0,716.0,331.0,96.34830355644226
1231,15.jpg,1280,720,1070,cardboard_box,527.0,395.0,556.0,529.0,57.76561498641968
1232,15.jpg,1280,720,1070,cardboard_box,572.0,515.0,717.0,633.0,70.89531421661377
1233,15.jpg,1280,720,1070,cardboard_box,661.0,513.0,921.0,717.0,90.09302258491516
1234,15.jpg,1280,720,1070,cardboard_box,560.0,611.0,681.0,720.0,96.96111679077148
1235,15.jpg,1280,720,1070,cardboard_box,203.0,344.0,509.0,546.0,97.95714616775513
1236,15.jpg,1280,720,1070,cardboard_box,240.0,533.0,490.0,719.0,97.98187613487244
1237,150.jpg,1280,720,1100,pallet,466.0,387.0,620.0,432.0,87.58067488670349
1238,150.jpg,1280,720,1100,pallet,657.0,494.0,887.0,601.0,91.43767952919006
1239,150.jpg,1280,720,2010,forklift,876.0,155.0,1097.0,454.0,92.93083548545837
1240,150.jpg,1280,720,1100,pallet,735.0,432.0,955.0,493.0,95.11374831199646
1241,150.jpg,1280,720,1030,locker,1135.0,187.0,1280.0,425.0,96.38887047767639
1242,151.jpg,1280,720,2010,forklift,1057.0,7.0,1279.0,457.0,68.90623569488525
1243,151.jpg,1280,720,1100,pallet,805.0,227.0,880.0,271.0,69.44312453269958
1244,151.jpg,1280,720,1100,pallet,286.0,508.0,590.0,652.0,82.5036346912384
1245,151.jpg,1280,720,1100,pallet,677.0,402.0,936.0,541.0,95.75068950653076
1246,151.jpg,1280,720,1100,pallet,684.0,303.0,934.0,427.0,97.38295674324036
1247,151.jpg,1280,720,1100,pallet,259.0,419.0,588.0,583.0,97.93023467063904
1248,152.jpg,1280,720,1030,locker,291.0,84.0,379.0,255.0,63.57079744338989
1249,152.jpg,1280,720,1030,locker,0.0,244.0,151.0,720.0,95.92316150665283
1250,152.jpg,1280,720,1030,locker,894.0,305.0,1090.0,589.0,98.25547337532043
1251,153.jpg,1280,720,1070,cardboard_box,235.0,0.0,393.0,282.0,64.03149366378784
1252,153.jpg,1280,720,1030,locker,384.0,1.0,685.0,303.0,98.90604615211487
1253,154.jpg,1280,720,1070,cardboard_box,242.0,2.0,589.0,381.0,45.12456655502319
1254,154.jpg,1280,720,1100,pallet,1077.0,350.0,1278.0,407.0,68.99880170822144
1255,154.jpg,1280,720,1100,pallet,1077.0,280.0,1280.0,349.0,81.77849650382996
1256,154.jpg,1280,720,2050,str,286.0,343.0,381.0,382.0,83.80095958709717
1257,154.jpg,1280,720,1100,pallet,1078.0,230.0,1280.0,285.0,88.0232572555542
1258,155.jpg,1280,720,2010,forklift,774.0,336.0,1166.0,720.0,91.11180305480957
1259,156.jpg,1280,720,2010,forklift,14.0,20.0,620.0,516.0,49.602192640304565
1260,156.jpg,1280,720,1070,cardboard_box,14.0,10.0,318.0,548.0,70.66389918327332
1261,157.jpg,1280,720,1070,cardboard_box,891.0,2.0,1271.0,352.0,56.32091164588928
1262,157.jpg,1280,720,1100,pallet,1130.0,482.0,1280.0,598.0,93.81862282752991
1263,157.jpg,1280,720,1100,pallet,755.0,424.0,1004.0,518.0,97.19633460044861
1264,158.jpg,1280,720,1070,cardboard_box,341.0,240.0,425.0,308.0,91.80805087089539
1265,16.jpg,1280,720,1070,cardboard_box,37.0,444.0,108.0,494.0,56.40244483947754
1266,16.jpg,1280,720,1070,cardboard_box,105.0,449.0,153.0,533.0,76.56558156013489
1267,160.jpg,1280,720,1100,pallet,643.0,318.0,873.0,396.0,92.17763543128967
1268,160.jpg,1280,720,1040,cabinet,251.0,1.0,522.0,229.0,93.40925216674805
1269,160.jpg,1280,720,1100,pallet,67.0,369.0,322.0,471.0,97.06768989562988
1270,160.jpg,1280,720,1100,pallet,398.0,343.0,640.0,427.0,97.07857370376587
1271,161.jpg,1280,720,1030,locker,818.0,1.0,1023.0,190.0,75.493985414505
1272,162.jpg,1280,720,1100,pallet,156.0,507.0,910.0,720.0,93.01665425300598
1273,163.jpg,1280,720,1030,locker,0.0,83.0,285.0,693.0,94.62901949882507
1274,164.jpg,1280,720,2010,forklift,34.0,145.0,300.0,478.0,93.34645867347717
1275,164.jpg,1280,720,1030,locker,337.0,211.0,522.0,478.0,98.75701665878296
1276,164.jpg,1280,720,1030,locker,515.0,210.0,693.0,480.0,98.7608015537262
1277,166.jpg,1280,720,1100,pallet,0.0,316.0,411.0,695.0,97.012859582901
1278,166.jpg,1280,720,1100,pallet,725.0,176.0,1078.0,458.0,99.21155571937561
1279,167.jpg,1280,720,1030,locker,1.0,69.0,169.0,720.0,82.23350644111633
1280,167.jpg,1280,720,1030,locker,1200.0,418.0,1280.0,720.0,96.86479568481445
1281,167.jpg,1280,720,1030,locker,129.0,211.0,468.0,720.0,98.67291450500488
1282,168.jpg,1280,720,2010,forklift,677.0,125.0,1092.0,506.0,89.76672887802124
1283,168.jpg,1280,720,2010,forklift,323.0,148.0,668.0,482.0,94.29771304130554
1284,169.jpg,1280,720,1040,cabinet,669.0,512.0,1085.0,720.0,55.913954973220825
1285,169.jpg,1280,720,1070,cardboard_box,1062.0,264.0,1108.0,308.0,76.1775255203247
1286,169.jpg,1280,720,1100,pallet,94.0,347.0,295.0,395.0,87.21397519111633
1287,169.jpg,1280,720,1040,cabinet,359.0,137.0,592.0,298.0,88.57808113098145
1288,169.jpg,1280,720,1100,pallet,637.0,377.0,696.0,418.0,91.39477610588074
1289,169.jpg,1280,720,1100,pallet,732.0,342.0,881.0,378.0,92.94082522392273
1290,169.jpg,1280,720,1100,pallet,1092.0,516.0,1280.0,669.0,97.53878712654114
1291,17.jpg,1280,720,1070,cardboard_box,282.0,562.0,388.0,673.0,49.156296253204346
1292,17.jpg,1280,720,1070,cardboard_box,144.0,444.0,176.0,478.0,54.755330085754395
1293,17.jpg,1280,720,1070,cardboard_box,108.0,444.0,155.0,481.0,72.00132012367249
1294,17.jpg,1280,720,1070,cardboard_box,53.0,500.0,114.0,542.0,75.80479383468628
1295,17.jpg,1280,720,1070,cardboard_box,49.0,442.0,110.0,483.0,79.04394865036011
1296,17.jpg,1280,720,1070,cardboard_box,387.0,555.0,495.0,674.0,79.38833236694336
1297,17.jpg,1280,720,1070,cardboard_box,557.0,541.0,604.0,683.0,88.54814767837524
1298,17.jpg,1280,720,1070,cardboard_box,280.0,432.0,500.0,570.0,96.87307476997375
1299,170.jpg,1280,720,1100,pallet,0.0,495.0,62.0,535.0,47.633543610572815
1300,170.jpg,1280,720,1100,pallet,386.0,484.0,623.0,510.0,49.306729435920715
1301,170.jpg,1280,720,1100,pallet,0.0,472.0,66.0,511.0,70.32627463340759
1302,170.jpg,1280,720,1100,pallet,729.0,570.0,908.0,594.0,82.38840103149414
1303,170.jpg,1280,720,1100,pallet,0.0,452.0,68.0,485.0,84.07408595085144
1304,170.jpg,1280,720,1100,pallet,826.0,588.0,1280.0,678.0,95.67981958389282
1305,171.jpg,1280,720,1070,cardboard_box,311.0,636.0,427.0,720.0,73.09063076972961
1306,171.jpg,1280,720,1100,pallet,703.0,234.0,1002.0,371.0,87.95396089553833
1307,171.jpg,1280,720,1040,cabinet,0.0,0.0,463.0,720.0,97.92126417160034
1308,173.jpg,1280,720,1100,pallet,245.0,610.0,307.0,643.0,51.41456127166748
1309,173.jpg,1280,720,1100,pallet,306.0,609.0,622.0,684.0,76.38705968856812
1310,173.jpg,1280,720,1100,pallet,304.0,573.0,626.0,639.0,80.44983744621277
1311,173.jpg,1280,720,1040,cabinet,765.0,331.0,1048.0,584.0,84.12094712257385
1312,173.jpg,1280,720,1100,pallet,722.0,667.0,1012.0,720.0,87.9810631275177
1313,175.jpg,1280,720,1100,pallet,474.0,355.0,607.0,433.0,73.09072613716125
1314,175.jpg,1280,720,1100,pallet,909.0,408.0,1134.0,467.0,76.08513236045837
1315,175.jpg,1280,720,2010,forklift,869.0,91.0,1052.0,383.0,91.82657599449158
1316,175.jpg,1280,720,1030,locker,1037.0,114.0,1184.0,321.0,93.744558095932
1317,175.jpg,1280,720,1100,pallet,1096.0,448.0,1279.0,581.0,96.04710340499878
1318,175.jpg,1280,720,1030,locker,1162.0,114.0,1280.0,321.0,96.55671715736389
1319,175.jpg,1280,720,1100,pallet,908.0,351.0,1141.0,416.0,97.03113436698914
1320,176.jpg,1280,720,1040,cabinet,270.0,90.0,474.0,369.0,59.161609411239624
1321,176.jpg,1280,720,1100,pallet,681.0,348.0,893.0,385.0,68.90485882759094
1322,176.jpg,1280,720,1100,pallet,378.0,333.0,673.0,373.0,80.76173663139343
1323,176.jpg,1280,720,1100,pallet,379.0,295.0,672.0,339.0,90.78066945075989
1324,176.jpg,1280,720,1070,cardboard_box,1164.0,212.0,1224.0,268.0,93.9515769481659
1325,177.jpg,1280,720,1100,pallet,841.0,667.0,1159.0,720.0,61.551159620285034
1326,177.jpg,1280,720,2010,forklift,279.0,25.0,528.0,296.0,78.55541110038757
1327,177.jpg,1280,720,1040,cabinet,359.0,660.0,482.0,720.0,89.34701085090637
1328,177.jpg,1280,720,1100,pallet,542.0,495.0,786.0,603.0,94.83755230903625
1329,177.jpg,1280,720,1100,pallet,538.0,418.0,789.0,548.0,97.9670763015747
1330,177.jpg,1280,720,1100,pallet,835.0,543.0,1175.0,708.0,98.34973812103271
1331,178.jpg,1280,720,1100,pallet,713.0,634.0,873.0,682.0,78.34168076515198
1332,179.jpg,1280,720,2010,forklift,3.0,338.0,795.0,717.0,64.74067568778992
1333,179.jpg,1280,720,1100,pallet,828.0,220.0,1003.0,267.0,88.25238943099976
1334,179.jpg,1280,720,1100,pallet,828.0,189.0,1005.0,227.0,88.48151564598083
1335,179.jpg,1280,720,1040,cabinet,1123.0,28.0,1280.0,256.0,91.4923906326294
1336,179.jpg,1280,720,1030,locker,0.0,81.0,90.0,360.0,95.39985060691833
1337,18.jpg,1280,720,1040,cabinet,656.0,0.0,970.0,300.0,46.49615287780762
1338,180.jpg,1280,720,1040,cabinet,739.0,567.0,1280.0,720.0,50.38849711418152
1339,180.jpg,1280,720,1100,pallet,291.0,147.0,402.0,238.0,59.05595421791077
1340,180.jpg,1280,720,1030,locker,80.0,356.0,252.0,564.0,66.1003828048706
1341,180.jpg,1280,720,1030,locker,490.0,28.0,627.0,230.0,96.95186018943787
1342,181.jpg,1280,720,1070,cardboard_box,3.0,454.0,538.0,719.0,46.45163714885712
1343,181.jpg,1280,720,1030,locker,1241.0,184.0,1280.0,537.0,68.03652048110962
1344,181.jpg,1280,720,1100,pallet,385.0,405.0,608.0,487.0,70.527184009552
1345,181.jpg,1280,720,2010,forklift,23.0,8.0,1252.0,519.0,85.79246997833252
1346,181.jpg,1280,720,1100,pallet,510.0,508.0,834.0,650.0,88.28123211860657
1347,182.jpg,1280,720,1030,locker,0.0,0.0,183.0,368.0,93.76862645149231
1348,183.jpg,1280,720,1100,pallet,25.0,677.0,184.0,719.0,76.47833824157715
1349,183.jpg,1280,720,1100,pallet,290.0,416.0,353.0,439.0,78.65033149719238
1350,183.jpg,1280,720,1030,locker,704.0,277.0,848.0,461.0,87.56548762321472
1351,183.jpg,1280,720,1100,pallet,34.0,497.0,230.0,547.0,90.75727462768555
1352,183.jpg,1280,720,2010,forklift,513.0,254.0,704.0,469.0,94.27722692489624
1353,183.jpg,1280,720,1030,locker,808.0,282.0,947.0,451.0,95.67556977272034
1354,183.jpg,1280,720,1100,pallet,248.0,453.0,410.0,499.0,96.14034295082092
1355,184.jpg,1280,720,1100,pallet,930.0,151.0,1013.0,188.0,49.18353259563446
1356,184.jpg,1280,720,2050,str,578.0,78.0,696.0,151.0,52.17766761779785
1357,184.jpg,1280,720,1100,pallet,927.0,122.0,1016.0,165.0,61.10151410102844
1358,184.jpg,1280,720,1100,pallet,930.0,84.0,1132.0,138.0,76.39946341514587
1359,184.jpg,1280,720,1100,pallet,933.0,171.0,1011.0,233.0,87.21312880516052
1360,184.jpg,1280,720,1100,pallet,990.0,248.0,1240.0,394.0,98.14319610595703
1361,185.jpg,1280,720,1100,pallet,1249.0,323.0,1280.0,375.0,74.7285008430481
1362,185.jpg,1280,720,1100,pallet,862.0,548.0,1163.0,640.0,92.0333206653595
1363,185.jpg,1280,720,1100,pallet,865.0,446.0,1161.0,559.0,97.87124395370483
1364,186.jpg,1280,720,2010,forklift,794.0,90.0,1199.0,471.0,82.32213854789734
1365,186.jpg,1280,720,1030,locker,1223.0,124.0,1280.0,444.0,91.97225570678711
1366,186.jpg,1280,720,1100,pallet,404.0,353.0,603.0,404.0,92.4913763999939
1367,186.jpg,1280,720,1100,pallet,481.0,424.0,757.0,519.0,97.61267900466919
1368,186.jpg,1280,720,1100,pallet,136.0,503.0,454.0,655.0,98.41919541358948
1369,187.jpg,1280,720,2010,forklift,340.0,216.0,628.0,461.0,78.60486507415771
1370,187.jpg,1280,720,1100,pallet,461.0,555.0,734.0,680.0,98.65890741348267
1371,188.jpg,1280,720,1100,pallet,289.0,468.0,382.0,502.0,63.3444607257843
1372,188.jpg,1280,720,1100,pallet,34.0,480.0,265.0,522.0,84.99981760978699
1373,188.jpg,1280,720,2010,forklift,783.0,265.0,1280.0,522.0,89.60742950439453
1374,188.jpg,1280,720,1100,pallet,33.0,455.0,259.0,499.0,92.31359958648682
1375,188.jpg,1280,720,1100,pallet,863.0,623.0,1155.0,720.0,98.48231077194214
1376,189.jpg,1280,720,1100,pallet,796.0,397.0,965.0,439.0,51.69263482093811
1377,189.jpg,1280,720,1100,pallet,432.0,410.0,813.0,505.0,53.15099358558655
1378,189.jpg,1280,720,1030,locker,1254.0,132.0,1279.0,410.0,76.63116455078125
1379,189.jpg,1280,720,1100,pallet,457.0,340.0,801.0,401.0,76.90106630325317
1380,189.jpg,1280,720,1100,pallet,455.0,373.0,813.0,449.0,79.09808158874512
1381,189.jpg,1280,720,2010,forklift,953.0,87.0,1208.0,428.0,95.96835374832153
1382,19.jpg,1280,720,1100,pallet,147.0,9.0,1280.0,716.0,46.099114418029785
1383,19.jpg,1280,720,1100,pallet,567.0,663.0,710.0,720.0,51.09901428222656
1384,190.jpg,1280,720,1100,pallet,0.0,242.0,228.0,302.0,88.16622495651245
1385,190.jpg,1280,720,2010,forklift,818.0,0.0,1278.0,287.0,89.61456418037415
1386,190.jpg,1280,720,1100,pallet,0.0,273.0,233.0,336.0,91.68931245803833
1387,190.jpg,1280,720,1100,pallet,230.0,243.0,364.0,281.0,91.9835090637207
1388,190.jpg,1280,720,1100,pallet,1035.0,439.0,1280.0,624.0,98.55971932411194
1389,191.jpg,1280,720,1070,cardboard_box,379.0,124.0,467.0,171.0,50.525689125061035
1390,191.jpg,1280,720,1100,pallet,0.0,536.0,124.0,582.0,86.23954057693481
1391,192.jpg,1280,720,1100,pallet,343.0,594.0,443.0,615.0,54.947006702423096
1392,192.jpg,1280,720,1100,pallet,138.0,576.0,293.0,613.0,64.12480473518372
1393,192.jpg,1280,720,1100,pallet,139.0,536.0,297.0,565.0,70.71612477302551
1394,192.jpg,1280,720,1100,pallet,470.0,596.0,703.0,635.0,76.14405751228333
1395,192.jpg,1280,720,1100,pallet,141.0,556.0,294.0,589.0,78.60219478607178
1396,192.jpg,1280,720,1040,cabinet,670.0,395.0,894.0,543.0,84.28710699081421
1397,192.jpg,1280,720,1100,pallet,993.0,650.0,1218.0,692.0,85.63492894172668
1398,192.jpg,1280,720,1100,pallet,467.0,569.0,705.0,607.0,87.26553320884705
1399,192.jpg,1280,720,1100,pallet,710.0,634.0,904.0,669.0,88.16697001457214
1400,193.jpg,1280,720,2010,forklift,760.0,135.0,1221.0,526.0,84.26756858825684
1401,193.jpg,1280,720,1030,locker,1174.0,196.0,1280.0,637.0,94.03200149536133
1402,193.jpg,1280,720,1100,pallet,679.0,326.0,841.0,366.0,95.66307067871094
1403,193.jpg,1280,720,1100,pallet,24.0,410.0,268.0,474.0,96.9045639038086
1404,193.jpg,1280,720,1100,pallet,410.0,372.0,591.0,450.0,97.59883284568787
1405,194.jpg,1280,720,1040,cabinet,901.0,578.0,1280.0,720.0,58.55623483657837
1406,194.jpg,1280,720,1030,locker,567.0,30.0,713.0,247.0,92.06885099411011
1407,195.jpg,1280,720,1100,pallet,0.0,286.0,103.0,362.0,69.6195662021637
1408,195.jpg,1280,720,2010,forklift,609.0,2.0,944.0,237.0,81.95249438285828
1409,195.jpg,1280,720,1100,pallet,94.0,217.0,173.0,265.0,86.7438018321991
1410,195.jpg,1280,720,1100,pallet,940.0,467.0,1265.0,650.0,98.97552728652954
1411,196.jpg,1280,720,1070,cardboard_box,340.0,0.0,393.0,41.0,53.13533544540405
1412,196.jpg,1280,720,1070,cardboard_box,648.0,1.0,690.0,135.0,54.221588373184204
1413,196.jpg,1280,720,1070,cardboard_box,215.0,0.0,276.0,120.0,54.87005114555359
1414,196.jpg,1280,720,1070,cardboard_box,717.0,3.0,753.0,93.0,56.16505742073059
1415,196.jpg,1280,720,1070,cardboard_box,688.0,0.0,719.0,56.0,83.24233889579773
1416,196.jpg,1280,720,1100,pallet,291.0,397.0,529.0,461.0,96.90916538238525
1417,196.jpg,1280,720,1100,pallet,81.0,501.0,399.0,666.0,97.9770839214325
1418,197.jpg,1280,720,1100,pallet,574.0,631.0,613.0,720.0,90.7336413860321
1419,197.jpg,1280,720,2010,forklift,111.0,132.0,345.0,482.0,94.05897259712219
1420,197.jpg,1280,720,1100,pallet,1037.0,433.0,1261.0,500.0,96.99152112007141
1421,198.jpg,1280,720,1100,pallet,0.0,675.0,49.0,720.0,57.62565732002258
1422,198.jpg,1280,720,1100,pallet,583.0,530.0,656.0,570.0,79.49044704437256
1423,198.jpg,1280,720,2010,forklift,961.0,340.0,1175.0,630.0,86.61543726921082
1424,198.jpg,1280,720,1100,pallet,522.0,653.0,704.0,720.0,94.45405602455139
1425,198.jpg,1280,720,1030,locker,1194.0,376.0,1280.0,612.0,96.98035717010498
1426,198.jpg,1280,720,1100,pallet,682.0,595.0,876.0,663.0,97.61134386062622
1427,199.jpg,1280,720,2010,forklift,0.0,252.0,626.0,719.0,48.803526163101196
1428,2.jpg,1280,720,1040,cabinet,632.0,4.0,1280.0,681.0,49.70250427722931
1429,2.jpg,1280,720,1070,cardboard_box,431.0,262.0,501.0,316.0,55.63202500343323
1430,2.jpg,1280,720,1070,cardboard_box,132.0,485.0,180.0,527.0,75.30447840690613
1431,2.jpg,1280,720,1100,pallet,1097.0,652.0,1280.0,709.0,76.73155069351196
1432,2.jpg,1280,720,1070,cardboard_box,179.0,424.0,274.0,530.0,86.72417998313904
1433,2.jpg,1280,720,1070,cardboard_box,263.0,477.0,335.0,532.0,91.38712286949158
